1.30212,-2.44812,1.08587,-2.4308,0.581182,-1.50137,0.426508,-1.95016,1.38281,8.64453,1.0625,8.71875,0.125696,0.767342,17.8811,0.763408,0.0136647,0.00614998,-0.645743,0.0129259,393,288,0.3
1.30599,-2.46427,1.09011,-2.45837,0.163814,-0.760168,0.188586,-1.3548,2.51953,7.82812,1.43359,9.01562,1.78368,0.927753,16.2878,0.763371,0.010797,0.00112184,-0.645869,0.0150375,345,265,0.018
1.30557,-2.46843,1.09314,-2.47573,-0.0398157,-0.175142,0.140428,-0.839761,3.11328,4.93359,1.33203,8.19922,1.87586,0.875081,15.5563,0.76345,0.00764697,-0.0039012,-0.64581,0.0167159,299,247,0.018
1.30999,-2.4834,1.0972,-2.49939,0.293859,-0.852688,0.22632,-1.25535,1.62891,2.11328,0.9375,4.67188,1.91536,0.767342,7.55969,0.763515,0.00468554,-0.00777532,-0.645727,0.0171976,210,195,0.0175
1.31834,-2.49128,1.10083,-2.51235,0.49118,-0.403665,0.202598,-0.696809,0.738281,0.925781,0.886719,4.15234,0.246603,0.283713,5.74489,0.763388,0.00274517,-0.0104284,-0.645851,0.0176639,157,167,0.0172
1.32113,-2.49176,1.10331,-2.51828,0.0705041,0.0352341,0.101851,-0.218526,0.367188,2.92969,1.48047,5.5625,0.208296,0.292093,9.43914,0.763091,0.00186781,-0.0107131,-0.646199,0.0166986,183,176,0.0177
1.31925,-2.49269,1.10253,-2.52236,-0.103643,-0.0468109,-0.0545693,-0.194404,-0.589844,5.37891,2.49609,6.56641,1.09295,0.533907,12.2451,0.762954,0.0021387,-0.00853695,-0.646393,0.0143012,251,171,0.0176
1.31477,-2.49196,1.10162,-2.5224,-0.254447,0.0469584,-0.0402326,0.0124901,-1.50781,7.71484,2.32422,7.71484,0.130484,0.251391,14.7986,0.762948,0.00227892,-0.00767696,-0.64641,0.0134032,304,170,0.0173
1.30726,-2.4849,1.10047,-2.51865,-0.393716,0.387858,-0.0610454,0.215225,-2.17578,9.01562,1.87891,9.68359,-0.634463,-0.23942,13.945,0.763134,0.00144786,-0.00807035,-0.646188,0.0126408,311,169,0.0173
1.29461,-2.46386,1.09762,-2.50512,-0.683111,1.13773,-0.171574,0.731032,-2.34766,9.79297,2.125,11.4258,-1.38385,-0.0897826,14.868,0.763269,-0.000500866,-0.00907217,-0.646016,0.0109583,327,174,0.0172
1.27426,-2.43096,1.09054,-2.48106,-1.10497,1.73653,-0.392133,1.29085,-2.71875,11.5391,1.80469,13.2461,-1.23182,0.0442927,16.0292,0.763416,-0.00316372,-0.0104845,-0.645814,0.00871353,343,184,0.0171
1.24895,-2.38962,1.07958,-2.44986,-1.47937,2.39347,-0.651085,1.79822,-2.17578,11.2773,2.59375,14.6172,-0.831985,0.152032,17.182,0.763555,-0.00546397,-0.0125906,-0.645597,0.00791568,361,196,0.0171
1.21044,-2.32548,1.06201,-2.40069,-1.82663,3.03364,-0.835132,2.34987,-1.16016,12.207,4.07812,15.8047,-0.0694318,0.0730232,17.194,0.763615,-0.0089374,-0.0162667,-0.645405,0.00735271,365,213,0.0169
1.17162,-2.25241,1.04373,-2.343,-2.22885,4.15617,-1.05609,3.24731,-1.30859,11.0195,4.47656,15.6562,-0.500388,0.257377,19.5499,0.763553,-0.0126979,-0.0197828,-0.645317,0.00614802,389,249,0.017
1.12717,-2.16674,1.02162,-2.27413,-2.27812,4.2918,-1.129,3.471,-0.34375,9.16406,4.03125,15.8438,2.94487,0.408211,11.6502,0.763521,-0.0176225,-0.0243244,-0.645084,0.0044803,312,265,0.0171
1.07522,-2.05144,0.988985,-2.18164,-2.6128,5.80873,-1.75892,4.74622,-0.394531,11.0547,2.57031,20.2227,0.635661,0.101754,19.0578,0.763383,-0.0215758,-0.0278043,-0.644986,0.00293279,374,368,0.0168
1.00806,-1.90434,0.937332,-2.04006,-2.97788,6.3338,-2.30902,6.35159,4.84766,7.19531,4.07812,20.8906,4.39097,0.187945,17.3699,0.763415,-0.0241902,-0.0309905,-0.64471,0.00303478,316,481,0.0188
0.962523,-1.76914,0.886889,-1.89364,-2.24562,6.99011,-2.60937,7.77332,3.21484,2.89062,9.64453,27.793,4.39456,-0.302867,19.0124,0.76345,-0.0263827,-0.0313964,-0.644563,0.000190771,223,672,0.0176
0.933456,-1.6276,0.826032,-1.73547,-1.39223,7.26985,-3.13942,8.23528,0.765625,-0.515625,12.0703,26.6797,6.16028,0.191536,9.90361,0.763428,-0.0268134,-0.028847,-0.644691,-0.00375714,142,719,0.0187
0.909053,-1.48929,0.759239,-1.54339,-1.13856,6.2423,-3.14063,8.89912,-0.542969,-1.14844,14.6445,24.1172,6.25485,-0.0574608,8.19416,0.763211,-0.0255072,-0.0261153,-0.645117,-0.00525395,127,736,0.0187
0.885557,-1.38312,0.724905,-1.36636,-1.10293,4.78442,-1.37431,8.29302,-0.246094,-0.8125,8.48438,9.64453,4.52384,0.124498,5.58328,0.762941,-0.0258874,-0.0248713,-0.645471,-0.00741273,127,453,0.017
0.863394,-1.31505,0.72769,-1.22499,-1.19952,3.60185,0.253614,7.45862,-0.589844,-0.515625,1.67969,0.777344,1.99676,-0.343568,1.2402,0.762579,-0.0281538,-0.0257135,-0.645771,-0.00975699,128,138,0.017
0.840746,-1.25833,0.751791,-1.09972,-1.02559,2.46617,1.18861,5.32747,-0.34375,-0.21875,-1.28516,-2.14844,-0.4956,-0.207098,0.011971,0.762087,-0.0317477,-0.0276801,-0.646103,-0.012665,127,50,0.017
0.823791,-1.22467,0.771532,-1.04239,-0.865168,1.63397,0.951984,2.63205,0.765625,0.0703125,-0.195312,-0.554688,-0.679953,-0.398635,-0.407014,0.761737,-0.032384,-0.0262983,-0.646542,-0.0153826,127,50,0.017
0.814405,-1.20614,0.787216,-1.02556,-0.436998,0.867333,0.804538,0.686397,0.292969,-0.109375,0.417969,-0.554688,-0.187945,-0.222661,-0.663194,0.761322,-0.0338879,-0.0256927,-0.646977,-0.0184186,127,52,0.017
0.81168,-1.20085,0.804595,-1.03489,-0.103522,0.20796,0.911975,-0.58843,0.34375,-0.21875,0,-0.664062,0.288501,-0.488417,0.887052,0.760968,-0.0354497,-0.0256703,-0.647312,-0.0207955,127,53,0.017
0.814647,-1.20565,0.826213,-1.06282,0.176413,-0.295064,1.12999,-1.48546,0.195312,-0.554688,-0.394531,-1.07422,0.288501,-0.171185,-0.673968,0.760653,-0.0375287,-0.0262301,-0.647542,-0.0232155,127,54,0.017
0.823609,-1.22075,0.853705,-1.10594,0.484436,-0.829953,1.43164,-2.30715,0.394531,-0.851562,-0.121094,-1,0.116119,-0.0897826,0.201113,0.760315,-0.0394569,-0.0268359,-0.647799,-0.0253408,127,55,0.017
0.837113,-1.24202,0.879259,-1.15483,0.780998,-1.22262,1.45179,-2.79004,0.121094,-0.480469,0.171875,-0.628906,0.241814,-0.311246,0.217872,0.75993,-0.04102,-0.02733,-0.648134,-0.0270424,127,56,0.017
0.857096,-1.27287,0.910506,-1.21764,1.05999,-1.61863,1.61706,-3.28548,0.34375,-0.109375,0.246094,0.109375,0.201113,-0.25618,0.181959,0.759485,-0.0433132,-0.0278872,-0.648481,-0.0297721,126,56,0.017
0.884164,-1.31247,0.948595,-1.29099,1.29427,-1.9153,1.83103,-3.4114,0.195312,-0.589844,0.246094,-0.628906,-0.0275333,-0.223858,0.718261,0.759039,-0.0462945,-0.0284933,-0.648772,-0.0334928,127,57,0.017
0.912141,-1.35369,0.985958,-1.36124,1.42637,-2.12384,1.96644,-3.58092,0.441406,-0.257812,0.0976562,-0.257812,0.155623,-0.28491,0.738611,0.758562,-0.0492078,-0.0287603,-0.649104,-0.0375437,126,57,0.017
0.943327,-1.3991,1.02423,-1.4318,1.62834,-2.35502,1.95622,-3.58838,0.417969,0.21875,0.195312,0,-0.233435,0.0430956,1.54665,0.758047,-0.0523307,-0.0287403,-0.649462,-0.0422832,127,57,0.017
0.976814,-1.44444,1.06159,-1.49846,1.72578,-2.28947,1.93795,-3.39355,0.269531,-0.367188,0.417969,-0.925781,-0.159214,0.125696,1.19112,0.757529,-0.0553542,-0.02866,-0.649818,-0.046948,127,57,0.017
1.01648,-1.49841,1.10495,-1.56817,1.9703,-2.66042,2.14724,-3.3747,0.246094,-0.257812,0.34375,-0.292969,-0.0023942,-0.432153,1.15999,0.756947,-0.0590515,-0.0289232,-0.65016,-0.0521925,126,58,0.0169
1.05844,-1.55251,1.1474,-1.62925,2.17083,-2.76455,2.15745,-3.06839,0.589844,-0.851562,1.08594,-0.21875,-0.654814,0.217872,1.17316,0.756427,-0.0619933,-0.0287989,-0.650497,-0.0567898,125,58,0.0169
1.10331,-1.60996,1.19996,-1.69687,2.34988,-2.93201,2.89371,-3.50787,0.441406,-0.703125,-0.988281,5.85938,0.15682,-2.71622,30.131,0.758211,-0.0476943,-0.0252869,-0.649771,-0.0396737,126,428,0.0168
1.15448,-1.69046,1.23986,-1.77648,2.73172,-4.18228,1.99668,-4.02961,-4.55078,11.3164,1.23438,4.89453,3.76608,-1.85551,23.7589,0.761256,-0.0223315,-0.00630974,-0.648036,-0.0258442,485,354,0.0167
1.23787,-1.82158,1.28237,-1.84713,4.25723,-6.75435,2.24653,-3.60668,-5.66406,10.7969,-0.195312,-0.144531,2.28287,-0.356736,24.3993,0.763611,-0.0114098,0.00834602,-0.645522,-0.0282041,796,191,0.0167
1.31713,-1.92157,1.33457,-1.92069,4.60651,-5.62848,3.01862,-4.1902,-6.10938,3.11328,-2.79297,-1.89062,-2.36906,-0.512359,11.6215,0.765062,-0.00688947,0.0110595,-0.643825,-0.0247858,555,153,0.0168
