0.887677,-1.84887,0.851465,-1.85169,0.100454,-0.403206,0.205909,-0.682997,3.26172,4.85938,0.34375,6.26953,0.730232,0.0562637,12.8748,0.910884,1.30617e-05,0.00719209,-0.4126,-0.00591167,278,452,0.3
0.887071,-1.85109,0.852797,-1.85884,-0.0567106,-0.0859061,0.0508559,-0.281994,1.95312,4.44922,0.46875,6.56641,1.01873,0.0969652,12.4223,0.910796,-0.000789063,0.00520344,-0.412822,-0.00573379,257,463,0.02
0.870721,-1.8504,0.846802,-1.8586,-0.851547,0.0355143,-0.33545,0.0491561,-0.417969,4.59766,0.640625,7.90234,-1.38145,0.114922,12.1853,0.910603,-0.000848689,0.00499409,-0.413252,-0.0056735,266,441,0.02
0.844259,-1.84834,0.831542,-1.85125,-1.23648,0.114384,-0.759845,0.415649,-3.55859,5.45312,1.58203,7.60547,-1.89142,0.0395043,11.0564,0.91033,0.000602671,0.00699847,-0.413824,-0.00469544,285,349,0.02
0.802778,-1.84108,0.811014,-1.83474,-2.21569,0.393092,-1.06691,0.881442,-4.59766,7.08594,3.21484,8.19922,-3.89058,-0.0407014,11.6334,0.910088,0.00207397,0.0102654,-0.414284,-0.00473164,321,328,0.02
0.717335,-1.81766,0.775589,-1.80579,-3.92152,1.13653,-1.53178,1.27528,-3.03906,5.89844,4.42578,7.86328,-5.09845,-0.968455,11.4934,0.910068,0.00514244,0.0139314,-0.414192,-0.00218154,313,299,0.02
0.619963,-1.77685,0.743798,-1.77507,-4.52908,2.02258,-1.47396,1.41598,-1.75391,4.93359,5.16797,8.19922,-4.8327,-1.37068,10.5716,0.910553,0.00861954,0.0150109,-0.41303,0.00329918,273,302,0.02
0.534277,-1.72481,0.718244,-1.74532,-3.85713,2.45299,-1.14604,1.3651,-1.08594,3.22656,4.94531,7.49219,-4.22936,-1.2797,9.84855,0.911658,0.011962,0.013829,-0.410544,0.0104623,226,298,0.02
0.474994,-1.66983,0.702681,-1.7198,-2.62504,2.52694,-0.649414,1.1552,0.144531,2,5.61328,7.9375,-2.21464,-1.28449,8.339,0.913264,0.0132194,0.0110611,-0.407004,0.0151496,183,301,0.02
0.439206,-1.61573,0.696323,-1.70047,-1.45072,2.36017,-0.200624,0.812881,2.37109,1,6.60156,8.38281,0.316035,-0.548272,6.35541,0.91515,0.0116061,0.00644823,-0.402896,0.016051,145,321,0.02
0.429517,-1.57088,0.696141,-1.69453,-0.317663,2.06501,0.0107539,0.189217,1.67969,2.41016,7.12109,11.0195,2.16795,0.195127,6.21176,0.916966,0.00890164,-0.00159195,-0.398863,0.017596,150,373,0.02
0.427216,-1.52534,0.696141,-1.69534,-0.0906016,2.11193,-0.0198132,-0.0596495,2.62109,3.03906,10.0664,13.0234,3.31238,0.86311,8.10916,0.918385,0.00499136,-0.0137211,-0.395419,0.020025,159,513,0.02
0.423643,-1.4706,0.705345,-1.70426,-0.182065,2.6216,0.479334,-0.479433,3.48438,3.85547,11.0312,15.6953,3.99113,1.55623,10.9642,0.918863,-0.000164902,-0.0288694,-0.393519,0.0224519,167,652,0.02
0.419041,-1.40302,0.726055,-1.72041,-0.217766,3.21672,0.998278,-0.797628,3.14062,4.22656,13.9492,17.4375,5.51863,1.4437,12.7036,0.918184,-0.0050776,-0.0464329,-0.39339,0.0273206,173,641,0.02
0.41462,-1.31925,0.756757,-1.73547,-0.180727,3.96634,1.50137,-0.662902,3.51172,2.59375,16.0273,19.4062,6.00825,1.51433,13.5715,0.916454,-0.0112261,-0.0661638,-0.394471,0.0318996,174,598,0.02
0.424975,-1.23452,0.805443,-1.75016,0.632141,3.89647,2.27518,-0.688328,1.67969,2.29688,17.5391,21.0742,7.83263,1.00916,10.5082,0.913808,-0.0192414,-0.0879534,-0.39604,0.0350544,148,549,0.02
0.456948,-1.12398,0.85637,-1.75912,1.56299,5.30634,2.40008,-0.358004,4.35156,2.78125,16.4258,19.9609,7.39329,1.14563,14.6585,0.910436,-0.0285477,-0.110208,-0.397676,0.0366057,171,561,0.02
0.491041,-1.01704,0.920679,-1.75876,1.6552,4.93427,3.03402,0.0286692,2.79297,2,18.4023,21.668,8.81066,1.57658,11.2887,0.906709,-0.0391275,-0.131607,-0.398781,0.0353278,159,568,0.02
0.539969,-0.926856,0.987774,-1.75428,2.3683,3.9788,3.1352,0.238683,0,-0.738281,16.4727,26.2695,7.40766,0.857124,10.1023,0.902644,-0.048892,-0.153429,-0.399129,0.0360673,127,606,0.02
0.594772,-0.877524,1.04173,-1.72897,2.63686,2.06866,2.4356,1.34932,-0.8125,-1.03516,11.7227,25.8984,5.72454,0.683545,14.103,0.899013,-0.0559637,-0.170707,-0.399377,0.0381758,124,698,0.02
0.63389,-0.864121,1.0556,-1.66321,1.5866,0.354086,0.33127,3.16541,0.121094,0.183594,8.97656,27.0117,5.71735,1.16119,12.5468,0.897079,-0.0596214,-0.177368,-0.400294,0.0376484,123,822,0.02
0.658778,-0.878291,1.02556,-1.55849,1.10586,-0.755353,-1.56844,5.01236,1.03516,-2.14844,8.85547,29.0898,6.6463,0.667982,10.9283,0.897249,-0.0595819,-0.173216,-0.401734,0.03456,123,910,0.02
0.695838,-0.985473,0.948292,-1.40726,1.83358,-5.66705,-3.86838,7.33173,0.617188,0,8.60547,26.9375,5.88016,0.0730232,14.2431,0.899261,-0.0549294,-0.159438,-0.403599,0.0316991,122,1018,0.02
0.734533,-1.12176,0.825426,-1.21134,1.74759,-6.36602,-5.88384,9.15186,-0.988281,1.74219,12.418,29.832,6.83305,0.452504,10.1658,0.902339,-0.0471345,-0.135383,-0.406491,0.0260671,122,864,0.02
0.739619,-1.18942,0.720726,-1.05075,0.00797217,-2.6466,-4.50916,6.57431,-2.84375,1.40625,3.03906,1.62891,3.64398,0.386664,-5.94121,0.904388,-0.0400707,-0.114179,-0.409194,0.0215927,123,228,0.0199
0.693537,-1.17178,0.667135,-0.970011,-2.4623,1.28553,-2.40777,3.14191,-1.16016,0.554688,-4.96875,-1.96484,-2.00514,1.04746,-2.0219,0.90599,-0.0343704,-0.094779,-0.411118,0.0159758,122,58,0.0199
0.614997,-1.10598,0.596104,-0.942883,-3.77127,3.26569,-3.57416,1.02212,-0.441406,-0.144531,-1.03516,0.21875,-0.0011971,-0.566229,1.04746,0.907615,-0.0250468,-0.0702075,-0.413132,0.0126846,121,64,0.0199
0.520652,-1.02952,0.506967,-0.931256,-4.43179,3.5267,-4.26043,0.49861,-0.640625,0.40625,-0.960938,-0.960938,-0.481235,-0.184354,-0.158017,0.908532,-0.0166661,-0.0461737,-0.414922,0.00807239,121,69,0.0199
0.425157,-0.961453,0.419707,-0.969729,-4.41315,3.0278,-4.03917,-2.12258,0.617188,-0.628906,-1.10938,-0.257812,0.984017,-0.336385,-2.2278,0.908899,-0.00884917,-0.0228552,-0.416296,0.00294662,121,70,0.0199
0.342378,-0.91309,0.338927,-1.01418,-3.76062,2.08816,-3.73249,-1.9812,0.515625,-0.367188,-0.320312,-0.40625,0.675165,0.0754174,-0.448913,0.908821,-0.00206226,-4.90998e-05,-0.417181,-0.0037075,121,74,0.0199
0.286789,-0.897426,0.278311,-1.04752,-2.73557,0.653517,-3.02645,-1.71299,-0.441406,0.0703125,-0.121094,0.664062,1.60052,-0.324414,-0.779313,0.90829,0.00389733,0.0185216,-0.417913,-0.00840686,121,76,0.0175
0.24652,-0.901988,0.219694,-1.06157,-2.03951,-0.319278,-3.01997,-0.580183,0.046875,-0.628906,0.441406,-0.332031,0.0790087,-0.816423,0.827197,0.907442,0.0092931,0.0366175,-0.418476,-0.0138198,121,78,0.018
0.226052,-0.927502,0.178698,-1.07812,-0.843363,-1.39353,-1.9009,-0.881842,0.367188,-0.515625,0.863281,-0.441406,2.63841,-0.0490811,-1.31921,0.90628,0.0143732,0.0545346,-0.418898,-0.0197598,120,79,0.018
0.248034,-0.979377,0.167011,-1.10057,1.39511,-2.78084,-0.486164,-1.14296,-12.4648,12.8008,-0.34375,-0.109375,-6.83545,0.932542,20.6284,0.905407,0.0187542,0.0652733,-0.419077,-0.0209388,1117,81,0.018
0.31749,-1.05289,0.175549,-1.11813,3.72618,-3.57066,0.500146,-0.854703,-15.832,6.89844,-2.05078,-0.738281,-14.8213,-0.357933,32.2511,0.90605,0.0132088,0.0504736,-0.419942,-0.0185552,1511,80,0.018
0.360545,-1.06407,0.181302,-1.12447,2.05116,-0.398839,0.240843,-0.269969,-6.37891,0.664062,1.97656,-0.0703125,-7.81348,0.237026,7.96311,0.906631,0.00345193,0.0256571,-0.421129,-0.01537,479,80,0.018
0.356609,-1.07045,0.188508,-1.11877,-0.290352,-0.342956,0.452183,0.358901,0.714844,-0.777344,0.839844,0.109375,-1.78847,-1.12168,3.39258,0.906757,-0.00413912,0.00130929,-0.42163,-0.00861054,83,82,0.018
0.359455,-1.08531,0.20074,-1.1,0.229369,-0.824736,0.632384,0.993395,1.90234,1.25781,0.8125,1.14844,-0.0790087,-0.235829,0.0682347,0.907015,-0.009706,-0.0216936,-0.420428,0.00063492,72,82,0.0179
0.3775,-1.10315,0.218785,-1.07925,1.04467,-0.887452,0.97967,1.07538,1.03516,0,-1.75391,10.4258,1.02592,-0.430956,2.17633,0.907081,-0.0161388,-0.0454278,-0.418186,0.00875661,78,627,0.0178
0.395788,-1.12427,0.243734,-1.11607,0.886383,-1.10007,1.20461,-2.11979,7.09766,1.59375,3.01562,21.2617,-8.011,4.69742,26.5732,0.906052,-0.0236669,-0.0426626,-0.420345,-0.00705427,83,1501,0.0178
0.42546,-1.15551,0.217635,-1.11676,1.74241,-1.62629,-1.57547,0.180079,6.97266,6.15625,17.6875,16.3984,2.29484,0.477643,8.54131,0.905038,-0.016363,-0.0231665,-0.424383,-0.00997115,221,857,0.0177
0.441386,-1.1975,0.201648,-1.10864,0.786002,-2.05819,-0.596456,0.416046,9.125,4.71094,11.8477,18.8867,9.001,0.62369,14.0169,0.903216,-0.0133579,-0.0232396,-0.428349,-0.00422696,259,873,0.0177
0.482745,-1.21647,0.209399,-1.10913,2.21302,-0.889318,0.384616,-0.00257896,4.625,1.33203,16.8945,19.9258,1.93212,-0.786495,22.3032,0.901132,-0.015369,-0.0281774,-0.432356,-0.00334058,174,1066,0.0177
0.543845,-1.22531,0.211519,-1.10129,3.22267,-0.428735,0.102115,0.445458,0.292969,0.0351562,19.9375,17.0312,2.88022,-0.790087,11.9231,0.899513,-0.0156252,-0.0320002,-0.435441,-0.00024235,121,788,0.0177
0.609971,-1.23157,0.220602,-1.08591,3.22988,-0.308378,0.498417,0.705885,-0.8125,-0.332031,20.2578,18.2188,3.67151,-0.323217,8.03853,0.897935,-0.020337,-0.037846,-0.438026,-0.00337988,106,706,0.0177
0.664895,-1.23137,0.240282,-1.07748,2.75325,-0.0114207,1.03434,0.401295,0.0234375,0,19.7383,18.5898,3.18788,-0.45849,10.8206,0.89674,-0.0246249,-0.04552,-0.439522,-0.00417252,104,759,0.0176
0.708191,-1.22636,0.267351,-1.0757,2.15315,0.277307,1.42348,0.0545453,-0.195312,-0.332031,20.457,18.625,3.48715,-0.300472,10.8637,0.895797,-0.0294333,-0.054941,-0.440071,-0.00441098,105,807,0.0177
0.750156,-1.22951,0.307075,-1.08107,1.91919,-0.242965,1.87045,-0.305967,0.34375,-1.10938,23.5508,10.0156,4.40773,-0.483629,11.8705,0.894975,-0.035208,-0.0672996,-0.439602,-0.00389533,107,844,0.0199
0.783704,-1.26673,0.396696,-1.15539,1.56783,-1.9593,4.72289,-3.98784,-1.90234,-1.77734,13.9258,6.08203,5.46596,-0.268151,0.949301,0.893739,-0.0444891,-0.0852548,-0.438159,-0.00490361,107,485,0.0199
0.798842,-1.32809,0.557228,-1.28252,0.569702,-2.96242,7.74431,-6.19222,-0.171875,0.554688,7.69141,2.11328,2.57377,-0.265756,3.41413,0.891243,-0.056546,-0.111476,-0.435962,-0.00371011,109,330,0.0183
0.800598,-1.35482,0.736895,-1.46967,0.0312947,-0.943062,8.39591,-8.9848,-1.62891,2.03906,-8.60547,5.08203,-0.167594,0.0969652,-0.0574608,0.887456,-0.0707179,-0.141355,-0.432942,-0.00328537,111,83,0.0196
0.756514,-1.33108,0.792666,-1.4855,-2.46677,1.47347,2.05781,0.126231,0.34375,-0.925781,-1.08594,4.04297,-4.30597,0.59855,7.07367,0.884891,-0.0794666,-0.157769,-0.431002,-0.00495038,111,350,0.0172
0.703892,-1.33774,0.82591,-1.53329,-2.39219,-0.727941,1.76178,-2.76349,0.691406,-0.703125,-1.97656,4.15234,0.758962,1.91656,8.96629,0.884073,-0.0842155,-0.160387,-0.430811,-0.0114643,111,564,0.0192
0.675976,-1.38191,0.847226,-1.57915,-1.19398,-2.19071,0.863864,-2.0134,0.0976562,-0.480469,0.515625,1.89062,0.490811,1.09654,3.51948,0.884585,-0.0811176,-0.153476,-0.432869,-0.0113231,112,287,0.0193
0.657749,-1.43855,0.865029,-1.62227,-0.811391,-2.66823,0.795251,-2.05074,0.246094,-0.0351562,3.90625,3.48438,1.403,0.306458,0.0993594,0.884917,-0.0768923,-0.14473,-0.435962,-0.0104547,112,246,0.0194
0.657628,-1.48388,0.88259,-1.67774,0.0918711,-2.00749,0.829499,-2.6807,1.43359,-0.8125,6.62891,6.75,2.76051,-0.527921,6.24647,0.885013,-0.0728825,-0.137048,-0.438928,-0.00913523,113,354,0.0194
0.683485,-1.56071,0.910566,-1.74495,1.31822,-3.62852,1.31467,-2.99404,0.886719,0.183594,9.32422,11.0195,5.73052,-0.434548,6.62954,0.885454,-0.0689064,-0.126997,-0.441694,-0.0102673,113,420,0.0194
0.724541,-1.63345,0.942237,-1.81011,1.97371,-3.3919,1.52086,-3.03533,-0.566406,-0.0351562,13.332,13.1328,6.63074,-0.205901,9.23324,0.886185,-0.0647676,-0.117172,-0.443567,-0.011248,114,499,0.0194
0.757847,-1.69825,0.970153,-1.86994,1.49375,-2.94224,1.24204,-2.6909,0.789062,-0.0351562,12.8359,15.8438,7.13113,-0.181959,11.6909,0.887385,-0.0595128,-0.105152,-0.444914,-0.0124164,114,574,0.0195
0.784794,-1.76401,0.981295,-1.91588,1.20703,-3.04253,0.417576,-1.99833,0.0703125,0.21875,10.3633,15.6211,6.34344,-0.2478,12.7862,0.889396,-0.0509449,-0.0871704,-0.445848,-0.0131585,114,597,0.0188
